time,value
2006-06-17,-1.1666410408650936
2006-06-18,-0.9779222577104982
2006-06-19,-0.7586994865240486
2006-06-20,-0.5925274487634502
2006-06-21,-0.5532112491575759
2006-06-22,-0.5998581425662444
2006-06-23,-0.7104991313295006
2006-06-24,-0.4466033223022139
2006-06-25,-1.2353619007812793
2006-06-26,-1.637155674186691
2006-06-27,-1.7627590030955196
2006-06-28,-1.7291411705466981
2006-06-29,-1.7753907386068075
2006-06-30,-1.6341314376177076
2006-07-01,-1.2590455154593954
2006-07-02,-0.9730339135012197
2006-07-03,-0.8393153138912006
2006-07-04,-0.46618326369141566
2006-07-05,0.29004525543503223
2006-07-06,0.07898331842183064
2006-07-07,-0.11754989105811676
2006-07-08,-0.06601622072071915
2006-07-09,0.4180267034027523
2006-07-10,0.22556317828695746
