time,value
2006-01-01,75.35433970969743
2006-01-02,75.66831888512102
2006-01-03,76.29616667791784
2006-01-04,77.23788308472157
2006-01-05,78.49346811407375
2006-01-06,80.06292176102264
2006-01-07,81.94624402405353
2006-01-08,84.14343490813116
2006-01-09,84.56341051619671
2006-01-10,83.20617085990793
2006-01-11,80.07171592988496
2006-01-12,75.1600457311753
2006-01-13,68.47116026169486
2006-01-14,60.00505952217284
2006-01-15,49.76174350688937
2006-01-16,54.75171057010639
2006-01-17,34.293948412645776
2006-01-18,39.54791188859477
2006-01-19,25.51793588675065
2006-01-20,23.639348082443917
2006-01-21,23.433705920189315
2006-01-22,24.9010094021324
2006-01-23,26.183485007389294
2006-01-24,59.332839391607436
2006-01-25,28.193952605779433
2006-01-26,28.921944598450434
2006-01-27,29.465108719467146
2006-01-28,61.87515161885508
2006-01-29,29.996953345535815
2006-01-30,45.99336780755009
2006-01-31,48.842876575728894
2006-02-01,32.998068878704906
2006-02-02,34.77492507935396
2006-02-03,36.91483390771897
2006-02-04,39.41779535982458
2006-02-05,42.28380944191454
2006-02-06,57.91294152445357
2006-02-07,49.32245316431445
2006-02-08,53.495082811086064
2006-02-09,58.10325098016868
2006-02-10,63.14695767270684
2006-02-11,68.62620288512537
2006-02-12,74.54098662512742
2006-02-13,77.73754396806889
2006-02-14,86.84518055150272
2006-02-15,75.97597947354669
2006-02-16,71.01785763069635
2006-02-17,63.34150939646294
2006-02-18,52.94693476551681
2006-02-19,39.83413373663386
2006-02-20,30.00529623028716
2006-02-21,23.46042224037781
2006-02-22,31.29433329577777
2006-02-23,20.22256480557794
2006-02-24,23.529581360168606
2006-02-25,66.48692090172918
2006-02-26,39.995505026509
2006-02-27,68.49743342257644
2006-02-28,54.604828198945974
2006-03-01,59.33920777838611
2006-03-02,62.472352375758064
2006-03-03,64.00426198780401
2006-03-04,63.93493661953008
2006-03-05,62.26437626698317
2006-03-06,59.14583298791915
2006-03-07,54.579306775093414
2006-03-08,48.56479763302831
2006-03-09,41.10230555950828
2006-03-10,32.19183056027167
2006-03-11,21.833372623132927
2006-03-12,10.026931751446043
2006-03-13,3.71358216397965
2006-03-14,2.893323860035032
2006-03-15,7.566156838072635
2006-03-16,17.73208110160981
2006-03-17,33.39109663968206
2006-03-18,77.96560448215058
2006-03-19,81.18840158563162
2006-03-20,100.49989213157026
2006-03-21,112.47767511623589
2006-03-22,117.12175053927812
2006-03-23,132.92348761659235
2006-03-24,104.40877869267429
2006-03-25,87.05173142326082
2006-03-26,62.36097659001533
2006-03-27,42.575096670041745
2006-03-28,27.69409165625853
2006-03-29,17.71796155123262
2006-03-30,12.64670635712804
2006-03-31,26.04066349467876
2006-04-01,17.218820682534975
2006-04-02,42.74939419630107
2006-04-03,35.75599193017798
2006-04-04,44.31617386653254
2006-04-05,52.40408668193516
2006-04-06,60.0197303697305
2006-04-07,67.16310493340194
2006-04-08,87.39454780872363
2006-04-09,80.03304669968968
2006-04-10,93.16343366288996
2006-04-11,85.48831743304967
2006-04-12,99.53784721932387
2006-04-13,104.49307432473859
2006-04-14,90.49193515911048
2006-04-15,85.88786252749988
2006-04-16,58.62914978596005
2006-04-17,51.76285341557007
2006-04-18,63.43983649821847
2006-04-19,47.431675981246805
2006-04-20,70.3073010568102
2006-04-21,55.63571894717782
2006-04-22,64.43844808204567
2006-04-23,76.37498231774302
2006-04-24,98.16713577073268
2006-04-25,90.98303307013873
2006-04-26,112.14591880913078
2006-04-27,93.23772686960922
2006-04-28,89.7325649110561
2006-04-29,83.1390637140299
2006-04-30,73.457223274079
2006-05-01,79.07313949370534
2006-05-02,91.49960189265603
2006-05-03,58.96077664864061
2006-05-04,75.14626781771065
2006-05-05,61.775945694285454
2006-05-06,66.9273702580728
2006-05-07,74.57468818285582
2006-05-08,79.81770204281172
2006-05-09,82.65641184149375
2006-05-10,83.09081757855057
2006-05-11,100.22866744989652
2006-05-12,85.99240147942608
2006-05-13,69.96821041957719
2006-05-14,60.78539990784555
2006-05-15,65.36247568848191
2006-05-16,50.41497316558561
2006-05-17,49.22735693165941
2006-05-18,50.7048054570302
2006-05-19,54.847318743728614
2006-05-20,61.654896783550996
2006-05-21,71.12753958988137
2006-05-22,77.05311361785888
2006-05-23,79.43161887244737
2006-05-24,78.26305535209991
2006-05-25,73.5474230576205
2006-05-26,90.55625991999847
2006-05-27,115.11284954280394
2006-05-28,49.21293505134143
2006-05-29,27.254203457929712
2006-05-30,35.059938363670284
2006-05-31,19.00516902416554
2006-06-01,38.48641475768275
2006-06-02,48.49717429204267
2006-06-03,94.70552616084238
2006-06-04,75.35290519521207
2006-06-05,67.0872853225426
2006-06-06,75.00780169115824
2006-06-07,79.11015487187032
2006-06-08,79.3943448660422
2006-06-09,75.86037167670396
2006-06-10,86.60736335390978
2006-06-11,57.33793573180415
2006-06-12,49.80290378813213
2006-06-13,55.26089297652106
2006-06-14,45.63864276092377
2006-06-15,49.00941367999198
2006-06-16,56.01545221670524
2006-06-17,66.65675837280979
2006-06-18,80.93333215907855
2006-06-19,91.34731813900908
2006-06-20,97.898716327313835
2006-06-21,100.587526713903
2006-06-22,99.41374930987246
2006-06-23,94.37738410951445
2006-06-24,121.53660109442384
2006-06-25,72.71689031801174
2006-06-26,61.07522953898234
2006-06-27,50.5534487685951
2006-06-28,41.15154801156555
2006-06-29,32.86952726712352
2006-06-30,25.707386528493437
2006-07-01,19.66512579928914
2006-07-02,14.939469943541123
2006-07-03,13.544212965474554
2006-07-04,15.479354870219346
2006-07-05,56.70033580860058
