time,value
2006-01-01,22.2290838123497
2006-01-02,-3.32267230405115
2006-01-03,-3.68855756606314
2006-01-04,-4.2371572836918
2006-01-05,-4.96847145266863
2006-01-06,0.967017951294279
2006-01-07,-6.97924315716926
2006-01-08,-8.25870068803932
2006-01-09,-8.15286698381674
2006-01-10,-6.66174204936275
2006-01-11,-3.78532587847851
2006-01-12,0.476381522774333
2006-01-13,13.226584047551
2006-01-14,13.155670029372
2006-01-15,21.5732511260945
2006-01-16,38.6657723895812
2006-01-17,44.3920514039842
2006-01-18,50.9290091339281
2006-01-19,62.0819333650257
2006-01-20,73.9186933863655
2006-01-21,86.4392891950209
2006-01-22,99.643720789148
2006-01-23,107.316025433026
2006-01-24,109.456203138205
2006-01-25,106.064253894586
2006-01-26,97.1401777077449
2006-01-27,82.6839745634756
2006-01-28,62.6956444738141
2006-01-29,37.1751874363366
2006-01-30,16.4934414112706
2006-01-31,0.650406386946119
2006-02-01,-10.3539176182734
2006-02-02,-11.7840613720058
2006-02-03,-17.8464326257716
2006-02-04,-14.3346236185026
2006-02-05,-5.9841036074753
2006-02-06,4.63389165562852
2006-02-07,3.31295440391537
2006-02-08,4.25949240289732
2006-02-09,2.73803639398338
2006-02-10,-1.25141361730147
2006-02-11,-7.70885763164781
2006-02-12,-16.6342956514099
2006-02-13,-20.2209894769191
2006-02-14,-13.5643459528928
2006-02-15,-11.3781445511643
2006-02-16,1.05139419566855
2006-02-17,18.8196771476426
2006-02-18,41.926704289075
2006-02-19,70.3724756341894
2006-02-20,95.6082914136124
2006-02-21,103.554586776682
2006-02-22,108.290926582369
2006-02-23,117.681572267136
2006-02-24,101.411064398811
2006-02-25,75.0810829272002
2006-02-26,48.204847350298
2006-02-27,25.3815941918317
2006-02-28,6.61132347100928
2006-03-01,-8.10596483835359
2006-03-02,-18.7702707255465
2006-03-03,-25.381594197678
2006-03-04,-27.939935251561
2006-03-05,-26.4452938894614
2006-03-06,-22.6775181856773
2006-03-07,-16.6366081626417
2006-03-08,-4.16211580804781
2006-03-09,2.26461489920404
2006-03-10,15.1249279358054
2006-03-11,52.5319932108189
2006-03-12,62.5816851787908
2006-03-13,61.7326028018431
2006-03-14,72.4613126718658
2006-03-15,84.72185500069
2006-03-16,83.9019246504316
2006-03-17,84.6138267548114
2006-03-18,81.9867929415673
2006-03-19,85.0266710033724
2006-03-20,69.4331210116021
2006-03-21,67.5933702194146
2006-03-22,54.3925191750907
2006-03-23,45.9396195393918
2006-03-24,42.4460762011145
2006-03-25,27.1686228500141
2006-03-26,16.8505257718547
2006-03-27,8.29539938300526
2006-03-28,1.50324367768878
2006-03-29,-3.52594135342031
2006-03-30,-6.79215570671395
2006-03-31,-8.29539938778181
2006-04-01,-8.03567238463267
2006-04-02,7.54109801373073
2006-04-03,-4.3162156150613
2006-04-04,-2.94539509379879
2006-04-05,2.41214634258857
2006-04-06,-1.18156979967248
2006-04-07,-0.788565020522871
2006-04-08,-0.721498827263857
2006-04-09,-0.980371210428359
2006-04-10,-1.15746465466229
2006-04-11,-1.25277916845599
2006-04-12,6.4529833572566
2006-04-13,-1.19807138290139
2006-04-14,-1.04804908871249
2006-04-15,-0.816247852096089
2006-04-16,-0.502667684084635
2006-04-17,-0.371255812283099
2006-04-18,-0.422012225905988
2006-04-19,-0.654936933503711
2006-04-20,-1.07002993016504
2006-04-21,5.46762339498471
2006-04-22,-2.44672080904224
2006-04-23,-3.4083186837315
2006-04-24,0.277504057364574
2006-04-25,2.80768352686016
2006-04-26,-4.28454562791805
2006-04-27,-3.9070990526873
2006-04-28,-3.1948913725478
2006-04-29,11.7096671526599
2006-04-30,-0.766192657845209
2006-05-01,0.193162619537958
2006-05-02,0.730143259807224
2006-05-03,0.844749268142596
2006-05-04,0.53698063721317
2006-05-05,-0.193162616156339
2006-05-06,-1.3456805106994
2006-05-07,-2.92057303351071
2006-05-08,6.40276348637325
2006-05-09,-4.74815475394242
2006-05-10,0.664806778604033
2006-05-11,-4.81279867286815
2006-05-12,-4.18401896253204
2006-05-13,9.59797515787603
2006-05-14,-1.604256209623
2006-05-15,-0.45981880635545
2006-05-16,0.318807398501262
2006-05-17,0.731622397297985
2006-05-18,0.778626201683683
2006-05-19,0.459818807024031
2006-05-20,-0.224799788528514
2006-05-21,8.66925585536521
2006-05-22,6.0728904975076
2006-05-23,-2.68649294895648
2006-05-24,-3.04732651810978
2006-05-25,-3.1782946774109
2006-05-26,-3.0793974321396
2006-05-27,-2.75063477625605
2006-05-28,-2.19200671297031
2006-05-29,-1.70929657327824
2006-05-30,-1.3025043604556
2006-05-31,6.89263137409397
2006-06-01,-0.716673705846256
2006-06-02,-0.537635265374554
2006-06-03,-0.434514756169008
2006-06-04,-0.407312167112895
2006-06-05,-0.480653422280371
2006-06-06,7.25584761980586
2006-06-07,-0.928967471568118
2006-06-08,-1.30394026643041
2006-06-09,-1.77945690355497
2006-06-10,-2.3555173888591
2006-06-11,-3.03212171239451
2006-06-12,2.3276754667881
2006-06-13,-3.22695329157133
2006-06-14,-2.74518054281615
2006-06-15,-1.87728209880202
2006-06-16,7.53697031101858
2006-06-17,1.01689186777734
2006-06-18,3.04316738698701
2006-06-19,3.48411089816367
2006-06-20,2.33972239042462
2006-06-21,11.8292038004588
2006-06-22,-4.70505065361047
2006-06-23,2.09999794186985
2006-06-24,-18.0911517642935
2006-06-25,-15.9788823197929
2006-06-26,-13.3660752722303
2006-06-27,-27.1228398441709
2006-06-28,-18.0124307709618
2006-06-29,-2.84153581514554
2006-06-30,18.3898450223235
